sample_id,latitude,longitude,distance_km,log_distance,shannon_diversity,evenness
Micro_P_0000364,-31.84,-60.73,331.4098149398099,2.5216738385515116,5.53587456383578,0.8448482106812237
Micro_P_0000365,-31.84,-60.73,331.4098149398099,2.5216738385515116,5.008687291813786,0.7349997450053056
Micro_P_0000367,-31.68,-60.54,347.63948114035975,2.54237656656772,5.506936077537331,0.8104887636632248
Micro_P_0000368,-31.68,-60.54,347.63948114035975,2.54237656656772,5.78902297923349,0.831714621818319
Micro_P_0000369,-31.69,-60.55,346.7688912718701,2.5412907307626864,5.760218519606106,0.8205216580207702
Micro_P_0000370,-31.69,-60.55,346.7688912718701,2.5412907307626864,5.531984784411197,0.813773650303339
Micro_P_0000371,-31.69,-60.55,346.7688912718701,2.5412907307626864,5.486162452587457,0.8062414757532755
Micro_P_0000372,-31.69,-60.55,346.7688912718701,2.5412907307626864,5.8211483275758535,0.847835810980249
Micro_P_0000399,-31.65,-60.59,342.7002497935866,2.5361798477727704,5.360871147033096,0.8276816460957321
Micro_P_0000400,-31.65,-60.59,342.7002497935866,2.5361798477727704,5.625085302219142,0.8209115841322976
Micro_P_0000401,-31.65,-60.59,342.7002497935866,2.5361798477727704,5.207521996601408,0.8236406899711644
Micro_P_0000402,-31.65,-60.59,342.7002497935866,2.5361798477727704,5.694660773851147,0.8457330878696789
Micro_P_0000373,-31.67,-60.51,350.40709471874965,2.5458105254179544,5.664015947924597,0.8310321490238843
Micro_P_0000374,-31.67,-60.51,350.40709471874965,2.5458105254179544,5.530214310922176,0.8185913957071643
Micro_P_0000375,-31.67,-60.51,350.40709471874965,2.5458105254179544,5.740929456380065,0.8283578085340026
Micro_P_0000376,-31.67,-60.51,350.40709471874965,2.5458105254179544,5.39420656355057,0.8012533770472602
Micro_P_0000377,-31.67,-60.51,350.40709471874965,2.5458105254179544,5.687783961692821,0.8384949554219225
Micro_P_0000378,-31.67,-60.51,350.40709471874965,2.5458105254179544,5.750465364564431,0.8286863990393059
Micro_P_0000379,-31.64,-60.47,354.0048355953508,2.550234268711643,5.641731658349112,0.8483451020822149
Micro_P_0000380,-31.64,-60.47,354.0048355953508,2.550234268711643,5.490752566808477,0.81080992598544
Micro_P_0000381,-31.64,-60.47,354.0048355953508,2.550234268711643,5.676910168382464,0.8492505473258023
Micro_P_0000382,-31.66,-60.49,352.2332882844619,2.548061624228948,5.51147435937868,0.7952497686681248
Micro_P_0000383,-31.66,-60.49,352.2332882844619,2.548061624228948,4.924321199350727,0.7693942378771175
Micro_P_0000384,-31.66,-60.49,352.2332882844619,2.548061624228948,5.596024039976972,0.8064302133184245
Micro_P_0000385,-31.66,-60.49,352.2332882844619,2.548061624228948,5.836644413253991,0.8292120902616357
Micro_P_0000386,-31.66,-60.5,351.28652539224385,2.5468960321687293,5.640169790840707,0.8458273443443257
Micro_P_0000387,-31.66,-60.5,351.28652539224385,2.5468960321687293,5.463032990431159,0.792123404017207
Micro_P_0000388,-31.66,-60.5,351.28652539224385,2.5468960321687293,5.316229886556951,0.8017619870175602
Micro_P_0000389,-31.66,-60.5,351.28652539224385,2.5468960321687293,5.709862043925694,0.8210148873090919
Micro_P_0000390,-31.67,-60.49,352.30004282159086,2.548143690073338,5.969942264844928,0.8425099184440052
Micro_P_0000391,-31.66,-60.49,352.2332882844619,2.548061624228948,5.1703302205079495,0.856655807545928
Micro_P_0000392,-31.66,-60.49,352.2332882844619,2.548061624228948,5.495320756766585,0.8164174683133008
Micro_P_0000393,-31.66,-60.49,352.2332882844619,2.548061624228948,5.680243128382212,0.831949558666364
Micro_P_0000394,-31.65,-60.53,348.3819466174002,2.543300460214722,5.618272459284158,0.8326343703700795
Micro_P_0000395,-31.66,-60.53,348.44632111991393,2.5433804726944302,5.355106102150276,0.7983063472684359
Micro_P_0000396,-31.65,-60.53,348.3819466174002,2.543300460214722,5.242802313056005,0.7880520446496554
Micro_P_0000397,-31.65,-60.53,348.3819466174002,2.543300460214722,5.697429705859058,0.8531203715001585
Micro_P_0000398,-31.65,-60.53,348.3819466174002,2.543300460214722,5.482432891681608,0.8186359347933614
Micro_P_0000404,-31.64,-60.57,344.5321582836603,2.5384884728830492,5.644305489418554,0.8203474431074596
Micro_P_0000405,-31.64,-60.57,344.5321582836603,2.5384884728830492,5.4377101268501375,0.7957975814394302
Micro_P_0000406,-31.65,-60.58,343.6471653534744,2.5373747108690656,4.759341590692489,0.7678241401441448
Micro_P_0000407,-31.65,-60.57,344.594094637302,2.5385663128336344,4.623861461274851,0.7368982991899458
Micro_P_0000408,-31.65,-60.57,344.594094637302,2.5385663128336344,5.522145896131096,0.7891490033950076
Micro_P_0000409,-31.63,-60.58,343.5263128318587,2.537222396290919,5.348475903780951,0.8066251384227114
Micro_P_0000410,-31.63,-60.56,345.42125140126393,2.53960452619521,4.222672531945324,0.7059655765019665
Micro_P_0000411,-31.63,-60.56,345.42125140126393,2.53960452619521,5.259448923370447,0.7810983226392995
Micro_P_0000412,-31.63,-60.56,345.42125140126393,2.53960452619521,5.723929959963429,0.8275503534726807
Micro_P_0000206,-36.2,-57.74,186.4482068019487,2.27288129015771,4.603607791473523,0.7347783666193303
Micro_P_0000207,-36.79,-57.79,248.41483517586516,2.3969222817143074,4.482342179273006,0.7048180069663595
Micro_P_0000208,-37.1,-57.51,272.4745049415861,2.436916844821963,3.9627685309236034,0.7770337884347834
Micro_P_0000209,-36.95,-56.98,238.9541283689189,2.380128226293517,4.757793097231282,0.6933828692505085
Micro_P_0000210,-37.06,-57.0,251.11644590861414,2.401601176237345,3.890872234049851,0.642399039746472
Micro_P_0000211,-37.65,-57.41,324.8994506301081,2.51308362837397,5.369918145508805,0.7896740951435519
Micro_P_0000212,-37.94,-57.74,365.6049192695442,2.564198288223809,4.027407403808596,0.6525603989114653
Micro_P_0000213,-37.87,-57.98,364.23228594392856,2.562569161489669,2.9458040339344214,0.5379026092295377
Micro_P_0000214,-35.58,-58.04,112.70271664577096,2.0557708412064066,4.357147249550671,0.6567276614295022
Micro_P_0000438,-35.6,-58.03,115.08652004597579,2.0647817924385357,5.830144847348723,0.8376226410316843
Micro_P_0000439,-35.6,-58.03,115.08652004597579,2.0647817924385357,5.548539222553911,0.8181041139405261
Micro_P_0000440,-35.6,-58.03,115.08652004597579,2.0647817924385357,5.216308744306256,0.775655412576573
Micro_P_0000441,-35.6,-58.03,115.08652004597579,2.0647817924385357,5.546245552355972,0.8096559709756107
Micro_P_0000442,-35.6,-58.03,115.08652004597579,2.0647817924385357,5.638886051813509,0.8261547239103323
Micro_P_0000471,-35.85,-57.87,145.90274976601998,2.1670299251097402,5.559571020924888,0.830460748937035
Micro_P_0000472,-35.85,-57.87,145.90274976601998,2.1670299251097402,5.431073625641703,0.818594386863318
Micro_P_0000473,-35.85,-57.87,145.90274976601998,2.1670299251097402,5.121222202604974,0.7665519531300952
Micro_P_0000474,-35.85,-57.87,145.90274976601998,2.1670299251097402,4.725921256663886,0.7455787826696665
Micro_P_0000475,-35.85,-57.87,145.90274976601998,2.1670299251097402,5.243231672461691,0.7729589128344982
Micro_P_0000215,-35.6,-57.81,122.20135437395098,2.0906154821295453,4.20010086692092,0.6975725924355819
Micro_P_0000216,-35.85,-57.87,145.90274976601998,2.1670299251097402,4.801409048841377,0.7560219570956326
Micro_P_0000217,-35.78,-57.87,138.57113785512635,2.1447956191023447,5.24254493607387,0.7709432092751729
Micro_P_0000218,-38.42,-61.76,520.4117588424203,2.7171808211222834,4.380422328109569,0.6679308035251953
Micro_P_0000219,-37.9,-62.55,523.4687675643232,2.719719630797761,4.856876965765483,0.7527650518561696
Micro_P_0000220,-37.89,-62.55,522.7115110692877,2.7190921197081144,4.69843540111517,0.7126351682874382
Micro_P_0000221,-38.65,-63.09,615.4254926729146,2.7898805909455406,4.2538965142644365,0.6955479964304411
Micro_P_0000222,-38.93,-61.37,549.1745551411535,2.740500500962202,4.818255695302593,0.6960138020728601
Micro_P_0000223,-38.35,-60.45,455.1364994190032,2.6590948252820286,5.203911768911111,0.8077422312391879
Micro_P_0000224,-38.43,-60.32,458.6939004696258,2.6624687412748735,4.589285379296268,0.718170976399837
Micro_P_0000225,-38.52,-60.14,462.19123069655586,2.6657603285774383,5.471569122247237,0.8216440343734182
Micro_P_0000226,-38.05,-60.03,410.04100703152704,2.6138851509250434,5.496264858168153,0.8213084398895221
Micro_P_0000227,-37.41,-59.81,336.9503889006144,2.528852950549578,4.475127490639568,0.6685957100586878
Micro_P_0000228,-37.41,-59.8,336.6070441635488,2.528411499592963,4.513517488368615,0.7126666993060585
Micro_P_0000229,-37.34,-60.12,341.69421462124166,2.5349067727132666,4.769996707684767,0.7389388042645463
Micro_P_0000230,-35.54,-58.11,106.78773948366532,2.032569364028731,5.119747011946876,0.8254280846533618
Micro_P_0000231,-35.81,-58.05,137.1958440256499,2.1404949826628785,5.055971557642996,0.7815390207604805
Micro_P_0000232,-35.88,-58.04,144.9721608560493,2.1642700370211694,4.409360397811586,0.7527160658084352
Micro_P_0000233,-35.76,-57.94,134.442141122754,2.131753810653501,4.721047460980151,0.7255026863222377
Micro_P_0000234,-35.69,-57.95,126.77223652634127,2.1064364967543385,4.68658782224583,0.6875120151841327
Micro_P_0000235,-35.69,-57.95,126.77223652634127,2.1064364967543385,4.545470061090596,0.6910255193741892
Micro_P_0000236,-36.94,-62.33,441.13634515644276,2.6455562169011206,4.372875855154481,0.6918266342925561
Micro_P_0000237,-37.01,-62.43,452.882975394036,2.656943893183278,4.446546724486328,0.7260043402565388
Micro_P_0000238,-37.01,-62.58,463.89818350256377,2.6673578492668595,5.387355684437223,0.7818402684728345
Micro_P_0000239,-37.13,-62.81,488.30350220405745,2.6895783242464564,3.0838406863465737,0.6054165525938329
Micro_P_0000240,-37.35,-62.94,511.6296165306871,2.7098036933899574,4.525683259875725,0.737095823444231
Micro_P_0000241,-37.55,-62.78,513.5457780426439,2.7114240190729793,4.422473405075719,0.7080367933375783
Micro_P_0000242,-36.48,-60.89,308.32519827591733,2.490415299978715,5.026818679004114,0.7690157327992097
Micro_P_0000243,-35.28,-59.13,101.50535637448186,2.010746559861051,5.421460453891118,0.8081980467330508
Micro_P_0000244,-34.69,-60.68,210.9269461434806,2.3261861800114576,5.599369947283764,0.8240928098617956
Micro_P_0000245,-34.48,-61.12,251.73533658155543,2.4026659677192135,5.502214718932745,0.8318129959560612
Micro_P_0000246,-34.66,-61.03,242.91872284124454,2.387245137396796,5.723978709238766,0.8233841060776037
Micro_P_0000413,-34.67,-61.05,244.76799946644917,2.3905253343686588,5.342947592480203,0.822591092922517
Micro_P_0000414,-34.67,-61.05,244.76799946644917,2.3905253343686588,5.594336629682179,0.8213384102408303
Micro_P_0000415,-34.67,-61.05,244.76799946644917,2.3905253343686588,5.936014749857231,0.8431196745330868
Micro_P_0000416,-34.67,-61.05,244.76799946644917,2.3905253343686588,5.4949300106070105,0.8288774955509923
Micro_P_0000417,-34.67,-61.05,244.76799946644917,2.3905253343686588,5.979006093605667,0.8635653953631042
Micro_P_0000418,-34.67,-61.05,244.76799946644917,2.3905253343686588,5.975161613173796,0.8563738970252369
Micro_P_0000419,-34.67,-61.05,244.76799946644917,2.3905253343686588,5.295748730050375,0.7950888040318619
Micro_P_0000420,-34.67,-61.05,244.76799946644917,2.3905253343686588,5.755048510460569,0.8542491816179967
Micro_P_0000421,-34.67,-61.05,244.76799946644917,2.3905253343686588,5.642596103992917,0.8366765397679028
Micro_P_0000422,-34.67,-61.05,244.76799946644917,2.3905253343686588,5.47256558310482,0.8146360055925265
Micro_P_0000423,-34.67,-61.05,244.76799946644917,2.3905253343686588,5.6769749252962,0.8486270547552471
Micro_P_0000424,-34.67,-61.05,244.76799946644917,2.3905253343686588,5.411453654785875,0.8151537841666431
Micro_P_0000425,-34.67,-61.05,244.76799946644917,2.3905253343686588,5.589079107252101,0.8331856067078066
Micro_P_0000426,-34.67,-61.05,244.76799946644917,2.3905253343686588,5.9618447485389,0.8506585346873626
Micro_P_0000427,-34.67,-61.05,244.76799946644917,2.3905253343686588,5.829565083048053,0.8456419617081539
Micro_P_0000428,-34.67,-61.05,244.76799946644917,2.3905253343686588,5.915733357951705,0.8507336799539693
Micro_P_0000429,-34.67,-61.05,244.76799946644917,2.3905253343686588,6.01845943491942,0.8372445566964378
Micro_P_0000430,-34.67,-61.05,244.76799946644917,2.3905253343686588,5.321760115594704,0.8051867014133408
Micro_P_0000431,-34.67,-61.05,244.76799946644917,2.3905253343686588,5.667645000375356,0.8344166084177441
Micro_P_0000432,-34.67,-61.05,244.76799946644917,2.3905253343686588,5.56994869156577,0.8295810579659004
Micro_P_0000433,-34.67,-61.05,244.76799946644917,2.3905253343686588,5.39043800576614,0.8080687804819725
Micro_P_0000434,-34.67,-61.05,244.76799946644917,2.3905253343686588,5.59271918840926,0.8300078089498061
Micro_P_0000435,-34.67,-61.05,244.76799946644917,2.3905253343686588,5.772860244684439,0.8581075930298528
Micro_P_0000436,-34.67,-61.05,244.76799946644917,2.3905253343686588,5.722988131171378,0.8425644771524615
Micro_P_0000437,-34.67,-61.05,244.76799946644917,2.3905253343686588,5.083442484473705,0.775632306753553
Micro_P_0000247,-34.58,-60.91,231.96206497026085,2.3672852072260704,5.440978030876416,0.8183171415033806
Micro_P_0000443,-34.58,-60.9,231.04480447302745,2.365571848928481,5.315824454572318,0.8110891775780062
Micro_P_0000444,-34.58,-60.9,231.04480447302745,2.365571848928481,5.671441251742344,0.8344252384379697
Micro_P_0000445,-34.58,-60.9,231.04480447302745,2.365571848928481,5.728387411273177,0.8656549148268102
Micro_P_0000446,-34.58,-60.9,231.04480447302745,2.365571848928481,5.568425492774914,0.8229777883339857
Micro_P_0000447,-34.58,-60.9,231.04480447302745,2.365571848928481,5.853841389003258,0.8576478886271358
Micro_P_0000448,-34.58,-60.9,231.04480447302745,2.365571848928481,6.01708954106419,0.8603298833975705
Micro_P_0000449,-34.58,-60.9,231.04480447302745,2.365571848928481,4.792077483401807,0.7489265272188859
Micro_P_0000450,-34.58,-60.9,231.04480447302745,2.365571848928481,5.480657685810336,0.8299067695570392
Micro_P_0000451,-34.58,-60.9,231.04480447302745,2.365571848928481,5.791801031279626,0.833484917963935
Micro_P_0000452,-34.58,-60.9,231.04480447302745,2.365571848928481,5.475938000434413,0.8138267565824234
Micro_P_0000453,-34.58,-60.9,231.04480447302745,2.365571848928481,5.64143384005714,0.8411435268723166
Micro_P_0000454,-34.58,-60.9,231.04480447302745,2.365571848928481,5.477135477705064,0.8310903307222635
Micro_P_0000455,-34.58,-60.9,231.04480447302745,2.365571848928481,5.39725917194253,0.8538929004646344
Micro_P_0000456,-34.58,-60.9,231.04480447302745,2.365571848928481,6.058511524558112,0.8557187638526992
Micro_P_0000457,-34.58,-60.9,231.04480447302745,2.365571848928481,5.636123271002724,0.8428341158348404
Micro_P_0000458,-34.58,-60.9,231.04480447302745,2.365571848928481,5.975726052990809,0.8594792574870045
Micro_P_0000459,-34.58,-60.9,231.04480447302745,2.365571848928481,5.839738913936277,0.8250151321888036
Micro_P_0000460,-34.58,-60.9,231.04480447302745,2.365571848928481,5.272050293114306,0.7947832364964752
Micro_P_0000461,-34.58,-60.9,231.04480447302745,2.365571848928481,5.608606786306559,0.8277939097356465
Micro_P_0000462,-34.58,-60.9,231.04480447302745,2.365571848928481,5.626765678053024,0.8250369760398484
Micro_P_0000463,-34.58,-60.9,231.04480447302745,2.365571848928481,5.305890949959164,0.8000436562070364
Micro_P_0000464,-34.58,-60.9,231.04480447302745,2.365571848928481,5.456786255657518,0.8127267890127737
Micro_P_0000465,-34.67,-61.05,244.76799946644917,2.3905253343686588,5.594327594536829,0.8467721820997571
Micro_P_0000466,-34.58,-60.9,231.04480447302745,2.365571848928481,5.697326986423581,0.8502545309280524
Micro_P_0000467,-34.58,-60.9,231.04480447302745,2.365571848928481,5.937429809919464,0.8557489713194859
Micro_P_0000468,-34.58,-60.9,231.04480447302745,2.365571848928481,5.410203648775763,0.817737355570984
Micro_P_0000469,-34.67,-61.05,244.76799946644917,2.3905253343686588,5.933181001714123,0.8471163493602497
Micro_P_0000470,-34.67,-61.05,244.76799946644917,2.3905253343686588,5.462723759617974,0.8297712591268469
Micro_P_0000248,-35.07,-61.02,246.8053881214913,2.3941107451634958,4.93914198752738,0.7463867628988198
Micro_P_0000249,-35.09,-60.47,198.46895625584023,2.29987531518138,5.888106975722069,0.8373611540931154
Micro_P_0000250,-35.79,-62.91,432.83787644977787,2.637327465647386,5.0933338067049725,0.7830732081379354
Micro_P_0000251,-35.88,-62.87,432.31960330980604,2.6368083368919693,4.198948956760827,0.7154091910676394
Micro_P_0000252,-35.92,-62.5,402.16422359179774,2.605481986269722,5.178608555982612,0.8240767022549036
Micro_P_0000253,-35.78,-61.91,346.80765977839957,2.5413391422522613,4.6368686833403725,0.7816380707175565
Micro_P_0000254,-35.48,-59.71,155.3742274781048,2.194165177199798,4.809770197256741,0.8493384713045493
Micro_P_0000255,-35.45,-58.81,101.70338588987691,2.0115847615042948,4.461879794487174,0.6536073003794676
Micro_P_0000483,-34.86,-58.35,28.579722873676264,1.4709941008644918,3.9214172787984767,0.5871842459513543
Micro_P_0000484,-34.84,-58.33,26.6367247230756,1.4414865727477735,4.876199554335049,0.6738489342981857
Micro_P_0000485,-34.82,-58.31,24.875609689002406,1.4128905915644885,5.964323380569189,0.7961299559066073
Micro_P_0000486,-34.8,-58.31,22.74313872155378,1.3755381299238671,2.917105415147856,0.4395914570240254
Micro_P_0000487,-34.77,-58.31,19.580424410011126,1.3134543265500958,4.281837117305685,0.6037071010854153
Micro_P_0000488,-34.72,-58.31,14.475017615726612,1.1896311520642724,4.1201919909542735,0.6110432934380999
Micro_P_0000489,-34.82,-58.36,24.076753509198657,1.3992713110939607,5.873862236317088,0.7669529522118009
Micro_P_0000490,-34.81,-58.35,23.068306979489517,1.3814455420687515,3.414170057354891,0.5155225710871514
Micro_P_0000491,-34.79,-58.34,21.01572841014532,1.3427330590562008,4.673608822674353,0.6490740327357069
Micro_P_0000492,-34.77,-58.34,18.83818479492209,1.2975019314464744,4.038383370206715,0.5648154325094723
Micro_P_0000493,-34.76,-58.32,18.234879018924207,1.2840894590816767,4.4425532789605615,0.6216852694029844
Micro_P_0000494,-34.73,-58.32,15.105848740769844,1.2069836160678782,5.109981647927202,0.7023195081919695
Micro_P_0000495,-34.71,-58.31,13.495812331772933,1.1612425578297696,4.526531172188834,0.6400256144001962
Micro_P_0000496,-34.69,-58.32,11.115181462556352,1.0833299234340446,3.8608109981283807,0.5725759073406697
Micro_P_0000139,-40.0,-69.98,729.5896998480242,2.8636735450580786,4.380763250038067,0.7442551519020265
Micro_P_0000142,-39.25,-68.74,666.5611538480055,2.8244910566466537,4.23679811815947,0.7232581879014396
Micro_P_0000146,-39.68,-69.35,701.4508910456002,2.846615967732404,4.461677794138033,0.7366413899510499
Micro_P_0000147,-39.68,-69.35,701.4508910456002,2.846615967732404,4.784185844447345,0.756684298682281
Micro_P_0000153,-40.75,-71.11,811.2186032899366,2.90967293247443,3.9409909592184262,0.6885528718484694
Micro_P_0000140,-40.46,-70.66,778.0725850934434,2.8915779221616713,3.6088908165052622,0.5974732836625761
Micro_P_0000141,-40.12,-70.75,740.3534125435446,2.8700252910124378,4.530257056702366,0.7660868781808281
Micro_P_0000143,-39.3,-68.79,670.7689972323471,2.827219956871519,3.986097191444114,0.6891800954880357
Micro_P_0000144,-39.3,-68.79,670.7689972323471,2.827219956871519,4.1112525011755245,0.7008054013550168
Micro_P_0000145,-39.29,-68.78,669.9233376146904,2.8266728987785408,4.298071531582663,0.7355247474556156
Micro_P_0000148,-40.67,-71.01,801.9623489267833,2.904695181596619,4.272195705354095,0.7271908216583358
Micro_P_0000149,-40.57,-70.85,790.4500973336466,2.898423536840999,4.415871108517352,0.7812259285576332
Micro_P_0000150,-40.57,-70.85,790.4500973336466,2.898423536840999,4.450882781714723,0.780338801749799
Micro_P_0000151,-40.35,-70.1,767.5310586793482,2.8856614233523477,4.301840997781097,0.7528950240083192
Micro_P_0000152,-40.35,-70.1,767.5310586793482,2.8856614233523477,4.426298678690362,0.759749158446302
Micro_P_0000154,-47.16,-71.23,1523.234448820043,3.1830517727763947,4.911921676229201,0.7394702952542045
Micro_P_0000155,-47.16,-71.23,1523.234448820043,3.1830517727763947,5.333656069485221,0.7397499534742836
Micro_P_0000199,-47.16,-71.23,1523.234448820043,3.1830517727763947,0.9329937457399312,0.20088613684787332
Micro_P_0000156,-47.09,-71.16,1515.2839327382571,3.1807805330080727,5.692345397488234,0.802202798171164
Micro_P_0000157,-47.09,-71.16,1515.2839327382571,3.1807805330080727,4.596751486191236,0.6816001104381502
Micro_P_0000158,-47.09,-71.16,1515.2839327382571,3.1807805330080727,4.324250586852469,0.6749385966733927
Micro_P_0000197,-47.09,-71.16,1515.2839327382571,3.1807805330080727,2.6287556966314405,0.4435276710242113
Micro_P_0000159,-47.02,-71.09,1507.3545258968036,3.178503430754409,5.18655373681442,0.7679871791715984
Micro_P_0000160,-47.02,-71.09,1507.3545258968036,3.178503430754409,4.323306688049621,0.7183251191718045
Micro_P_0000171,-47.02,-71.09,1507.3545258968036,3.178503430754409,4.16055573820374,0.6278456236762516
Micro_P_0000161,-47.05,-71.05,1510.6128660070572,3.1794405797335252,3.82086226059954,0.6538603949793568
Micro_P_0000162,-47.05,-71.05,1510.6128660070572,3.1794405797335252,3.7386927433806543,0.7296485218102695
Micro_P_0000194,-47.05,-71.05,1510.6128660070572,3.1794405797335252,3.344306579952022,0.5433604688958246
Micro_P_0000163,-46.91,-71.33,1495.750364154496,3.1751493724801705,5.060996571660576,0.7375706030947672
Micro_P_0000164,-46.91,-71.33,1495.750364154496,3.1751493724801705,4.60389220115143,0.7265297163724441
Micro_P_0000181,-46.91,-71.33,1495.750364154496,3.1751493724801705,3.965326307894805,0.6289727194503419
Micro_P_0000165,-48.36,-71.14,1656.38861379353,3.2194243509288074,4.625702018753405,0.6713052413941906
Micro_P_0000166,-48.53,-71.26,1675.549812216805,3.2244164613434334,4.845052450770764,0.7116772546797592
Micro_P_0000167,-48.5,-71.23,1672.1438530101673,3.2235332821953504,3.765228598927191,0.6058674238658965
Micro_P_0000168,-48.5,-71.43,1672.6930157257145,3.2236758038350497,3.6059176398582458,0.5361932492424527
Micro_P_0000169,-48.5,-71.43,1672.6930157257145,3.2236758038350497,3.76362767995766,0.561263084206627
Micro_P_0000170,-48.5,-71.21,1672.0980714644963,3.223521398611851,4.171706572457665,0.6542081237824368
Micro_P_0000172,-48.48,-71.38,1670.3179408910557,3.2230590751716655,4.344762351146184,0.7073812912949363
Micro_P_0000173,-48.59,-71.23,1682.1469860699235,3.2261220437546103,4.631468677713409,0.6815287228345542
Micro_P_0000174,-47.13,-71.26,1519.982155212097,3.1821241187614935,4.11629341794041,0.5776372446859906
Micro_P_0000179,-47.13,-71.26,1519.982155212097,3.1821241187614935,6.591684499718702,0.8310992100163271
Micro_P_0000196,-47.13,-71.26,1519.982155212097,3.1821241187614935,0.332837300036895,0.06716079801985589
Micro_P_0000175,-47.15,-71.14,1521.906284460591,3.182673178848914,5.099927407266016,0.7475490835661922
Micro_P_0000178,-47.15,-71.14,1521.906284460591,3.182673178848914,3.848465599176688,0.5991464474315639
Micro_P_0000176,-47.14,-71.22,1520.9862891207465,3.1824107400915693,4.464269030071483,0.6278244707497502
Micro_P_0000180,-47.14,-71.22,1520.9862891207465,3.1824107400915693,7.600197396985241,0.9058838681722137
Micro_P_0000198,-47.14,-71.22,1520.9862891207465,3.1824107400915693,4.311306348309765,0.6533758353006311
Micro_P_0000177,-47.13,-71.16,1519.7288035912293,3.182051771840521,4.843583057574175,0.6952211717389791
Micro_P_0000186,-47.14,-71.16,1520.8400280134695,3.1823690028929,3.588066666351584,0.5553020719783801
Micro_P_0000182,-48.5,-71.44,1672.724831947838,3.2236840595176877,4.20558183888723,0.6760744115730419
Micro_P_0000183,-48.46,-71.32,1667.9254275456922,3.222436931569027,4.402622049080717,0.6525871774767656
Micro_P_0000200,-48.46,-71.32,1667.9254275456922,3.222436931569027,3.768433558799235,0.5979154972403904
Micro_P_0000184,-48.5,-71.45,1672.7570630599669,3.2236924226960904,4.449356839778131,0.6703606849102839
Micro_P_0000201,-48.5,-71.45,1672.7570630599669,3.2236924226960904,0.8775677349275802,0.15412873551724873
Micro_P_0000185,-48.49,-71.45,1671.6461360962987,3.2234040716283143,4.505115246900919,0.6881415785365678
Micro_P_0000187,-48.5,-71.46,1672.78970903769,3.2237008933577105,4.764917467142118,0.7490474606326313
Micro_P_0000188,-48.46,-71.36,1668.0373001274877,3.222466042526178,4.310457223629791,0.6423429520059457
Micro_P_0000202,-48.46,-71.36,1668.0373001274877,3.222466042526178,4.115755359838742,0.6534034802539614
Micro_P_0000189,-46.77,-71.39,1480.401007375269,3.170672635642545,3.678718969832612,0.5895122364950425
Micro_P_0000190,-46.78,-71.41,1481.5821841959196,3.1710187770133698,5.113738157397204,0.7294594383518449
Micro_P_0000191,-46.77,-71.45,1480.6190146899369,3.1707365429892658,4.3422371960357085,0.684856644241397
Micro_P_0000192,-46.74,-71.53,1477.60672746228,3.1698526778476332,4.40332354553181,0.6639508994916138
Micro_P_0000193,-46.74,-71.53,1477.60672746228,3.1698526778476332,3.23126272255331,0.504864491805985
Micro_P_0000195,-48.47,-71.41,1669.297535804453,3.2227938403980763,3.918952465624414,0.5753651238731771
Micro_P_0000203,-48.67,-71.41,1691.5186915156705,3.2285334735623756,4.065350810441494,0.6219278896283754
Micro_P_0000204,-48.51,-71.22,1673.232222705961,3.223815696217031,4.350700229364562,0.6819148385006816
Micro_P_0000205,-48.51,-71.22,1673.232222705961,3.223815696217031,4.162842627514465,0.6841717526619859
